h_group_id,h_group_name,x_group_id,x_group_name,n_pdb_reps,n_afdb_reps,pdb_total_cys,afdb_total_cys,pdb_disulfide_pct,pdb_metal_pct,afdb_disulfide_pct,afdb_metal_pct
304.109,"Ribosomal proteins S24e, L23 and L15e",304,Alpha-beta plaits,31,131,64,202,7.81,0.00,18.32,0.00
304.11,Probable ACP-binding domain of malonyl-CoA ACP transacylase,304,Alpha-beta plaits,33,357,48,646,2.08,0.00,8.36,0.00
304.110,Acylphosphatase-like,304,Alpha-beta plaits,15,315,37,591,16.22,0.00,6.09,0.68
304.111,PurM C-terminal domain-like,304,Alpha-beta plaits,19,649,48,1579,4.17,0.00,3.86,0.00
304.112,"Argonaute, N-terminal domain",304,Alpha-beta plaits,20,230,37,603,0.00,0.00,11.11,0.83
304.113,"Alpha subunit of glutamate synthase, insertion domain",304,Alpha-beta plaits,2,40,5,86,20.00,0.00,8.14,0.00
304.114,Family B DNA polymerase insertion domain,304,Alpha-beta plaits,10,78,19,151,10.53,0.00,3.97,0.00
304.115,Ferredoxin-like domain in DAHP synthase,304,Alpha-beta plaits,1,1,2,7,0.00,0.00,0.00,0.00
304.116,Ferredoxin-like domain in release factor,304,Alpha-beta plaits,5,71,10,120,0.00,0.00,0.83,0.00
304.117,Ferredoxin-like domain in YebC,304,Alpha-beta plaits,2,91,4,127,25.00,0.00,11.02,0.00
304.12,Ribosomal protein S6,304,Alpha-beta plaits,5,94,5,153,0.00,0.00,5.23,1.96
304.120,Ferredoxin-like domain in ThiI,304,Alpha-beta plaits,4,260,8,499,0.00,0.00,4.61,0.40
304.121,SP0830-like,304,Alpha-beta plaits,0,7,0,9,,,22.22,0.00
304.122,Nitrogen repressor-like proteins,304,Alpha-beta plaits,3,111,6,321,0.00,0.00,1.87,0.00
304.123,PF0523-like,304,Alpha-beta plaits,3,71,7,179,42.86,0.00,11.17,0.00
304.124,Phage tail protein-like,304,Alpha-beta plaits,2,16,5,24,0.00,0.00,0.00,0.00
304.125,ferredoxin-like domain in Api92-like proteins,304,Alpha-beta plaits,1,4,3,11,0.00,0.00,0.00,0.00
304.126,ferredoxin-like domain in vacuolar ATP synthase subunit C,304,Alpha-beta plaits,10,83,22,183,0.00,0.00,3.28,0.00
304.127,Notch heterodimerization domain,304,Alpha-beta plaits,3,19,6,39,50.00,0.00,25.64,0.00
304.128,ferredoxin-like domain in periplasmic region of MacB,304,Alpha-beta plaits,1,37,1,49,0.00,0.00,24.49,0.00
304.129,Middle domain in a putative metallopeptidase YP_676511.1,304,Alpha-beta plaits,2,1,3,2,0.00,0.00,0.00,0.00
304.13,Hypothetical protein VC0424,304,Alpha-beta plaits,1,15,1,28,0.00,0.00,0.00,0.00
304.130,Uncharacterized protein MK0293 N-terminal domain,304,Alpha-beta plaits,0,56,0,94,,,2.13,0.00
304.131,Phosphonoacetate hydrolase insertion domain,304,Alpha-beta plaits,9,50,23,85,52.17,0.00,9.41,0.00
304.132,"ferredoxin-like domain in 2,3-bisphosphoglycerate-independent phosphoglycerate mutase",304,Alpha-beta plaits,0,71,0,145,,,2.07,0.00
304.133,26 kDa periplasmic immunogenic protein,304,Alpha-beta plaits,0,19,0,40,,,20.00,0.00
304.134,MJ1480-like,304,Alpha-beta plaits,0,15,0,18,,,0.00,0.00
304.135,O-phosphoseryl-tRNA synthetase C-terminal domain,304,Alpha-beta plaits,5,28,11,72,54.55,0.00,12.50,0.00
304.136,Oligo-peptide binding protein (OPPA) insertion domain,304,Alpha-beta plaits,11,42,18,69,44.44,0.00,18.84,0.00
304.137,NOL1/NOP2/sun N-terminal ferredoxin-like domain,304,Alpha-beta plaits,4,18,5,93,0.00,0.00,1.08,0.00
304.139,Cas7-related,304,Alpha-beta plaits,31,93,111,330,2.70,2.70,15.76,3.94
304.14,Sporulation related repeat (SPOR),304,Alpha-beta plaits,1,7,2,13,100.00,0.00,61.54,0.00
304.141,Avirulence Effector AvrLm4-7,304,Alpha-beta plaits,1,0,8,0,87.50,0.00,,
304.144,WSSV VP9,304,Alpha-beta plaits,1,0,1,0,0.00,0.00,,
304.145,Pfam PF12112,304,Alpha-beta plaits,1,1,2,3,0.00,0.00,0.00,0.00
304.146,Uncharacterized protein yjdK,304,Alpha-beta plaits,1,1,1,5,0.00,0.00,40.00,0.00
304.147,Tetrahydrodipicolinate acetyltransferase N-terminal domain,304,Alpha-beta plaits,2,9,2,16,0.00,0.00,31.25,0.00
304.148,Uncharacterized protein Rv1825/MT1873,304,Alpha-beta plaits,0,3,0,4,,,25.00,0.00
304.149,Ycf54 protein,304,Alpha-beta plaits,1,2,1,2,0.00,0.00,0.00,0.00
304.15,Viral DNA-binding domain,304,Alpha-beta plaits,11,11,28,21,0.00,0.00,9.52,0.00
304.150,Adapter protein mecA 2 C-terminal domain,304,Alpha-beta plaits,1,5,1,5,0.00,0.00,0.00,0.00
304.151,Ferredoxin-like domain of receptor-type protein tyrosine phosphatase,304,Alpha-beta plaits,0,19,0,44,,,68.18,0.00
304.152,E4-ORF3,304,Alpha-beta plaits,1,0,1,0,0.00,0.00,,
304.153,Collagenase G catalytic helper subdomain,304,Alpha-beta plaits,0,1,0,2,,,0.00,0.00
304.154,Regulator of polyketide synthase expression N-terminal domain,304,Alpha-beta plaits,1,11,4,21,0.00,0.00,0.00,0.00
304.155,Ferredoxin-like domain in putative transcriptional regulator Jann_0659-related proteins,304,Alpha-beta plaits,1,2,1,2,0.00,0.00,0.00,0.00
304.156,DNA translocase FtsK N-terminal domain,304,Alpha-beta plaits,0,14,0,29,,,27.59,0.00
304.157,uncharacterized protein 201phi2-1p060,304,Alpha-beta plaits,0,1,0,2,,,0.00,0.00
304.158,CRISPR system Cas5 homologs,304,Alpha-beta plaits,16,31,53,81,3.77,0.00,17.28,0.00
304.159,Alpha-beta plait domain in NisB,304,Alpha-beta plaits,1,13,1,25,0.00,0.00,24.00,0.00
304.16,eEF-1beta-like,304,Alpha-beta plaits,1,26,1,34,0.00,0.00,14.71,0.00
304.160,Gas vesicle protein GvpF,304,Alpha-beta plaits,1,13,1,18,0.00,0.00,5.56,0.00
304.161,Alpha-beta plait domain in TMEM16 lipid scramblase,304,Alpha-beta plaits,1,6,2,14,0.00,0.00,0.00,0.00
304.162,Competence or damage-inducible protein CinA middle domain,304,Alpha-beta plaits,0,67,0,86,,,6.98,0.00
304.163,ATP-binding protein TM_1403 insertion domain,304,Alpha-beta plaits,3,48,5,77,60.00,0.00,11.69,0.00
304.164,Hypothetical protein NegoA.19184.a C-terminal domain,304,Alpha-beta plaits,1,3,1,4,0.00,0.00,50.00,0.00
304.165,Uncharacterized protein Ta1207,304,Alpha-beta plaits,0,30,0,68,,,8.82,1.47
304.166,Nup54 ferredoxin-like domain,304,Alpha-beta plaits,0,23,0,47,,,46.81,0.00
304.167,uncharacterized protein YejG,304,Alpha-beta plaits,1,0,5,0,0.00,0.00,,
304.168,C-terminal domain of AcpS,304,Alpha-beta plaits,1,0,1,0,100.00,0.00,,
304.169,RspWYL1 C-terminal domain,304,Alpha-beta plaits,0,6,0,7,,,0.00,0.00
304.17,"N-utilization substance G protein NusG, N-terminal domain",304,Alpha-beta plaits,5,29,5,57,0.00,0.00,0.00,1.75
304.18,Anticodon-binding domain of PheRS,304,Alpha-beta plaits,1,85,2,142,0.00,0.00,0.00,0.00
304.19,"eIF-2-alpha, C-terminal domain",304,Alpha-beta plaits,2,49,4,77,0.00,0.00,1.30,0.00
304.20,"PAP/Archaeal CCA-adding enzyme, C-terminal domain",304,Alpha-beta plaits,9,166,27,365,14.81,3.70,8.49,0.82
304.21,Formylmethanofuran:tetrahydromethanopterin formyltransferase,304,Alpha-beta plaits,5,71,17,205,0.00,0.00,7.80,0.00
304.22,"Urease metallochaperone UreE, C-terminal domain",304,Alpha-beta plaits,2,41,2,60,0.00,0.00,6.67,0.00
304.24,EF-G C-terminal domain-like,304,Alpha-beta plaits,27,661,54,1132,1.85,0.00,3.00,0.09
304.25,Bacterial exopeptidase dimerisation domain,304,Alpha-beta plaits,21,397,34,774,2.94,0.00,2.58,0.00
304.26,MTH1187/YkoF-like,304,Alpha-beta plaits,5,18,6,27,0.00,0.00,3.70,0.00
304.27,Formiminotransferase domain of formiminotransferase-cyclodeaminase.,304,Alpha-beta plaits,0,42,0,115,,,1.74,0.00
304.28,Ferredoxin domains in multidrug efflux transporter,304,Alpha-beta plaits,15,288,60,1587,73.33,0.00,41.46,0.00
304.3,HMA-related,304,Alpha-beta plaits,52,787,130,1987,13.08,0.77,13.03,0.25
304.30,"D-ribose-5-phosphate isomerase (RpiA), lid domain",304,Alpha-beta plaits,6,83,8,129,12.50,0.00,9.30,0.00
304.31,HMG-CoA reductase,304,Alpha-beta plaits,10,154,27,511,0.00,0.00,2.74,0.00
304.33,CheY-binding domain of CheA,304,Alpha-beta plaits,1,19,1,29,0.00,0.00,10.34,0.00
304.34,Nucleoside diphosphate kinases,304,Alpha-beta plaits,30,163,73,359,1.37,0.00,0.56,0.00
304.35,Methyl-coenzyme M reductase subunits,304,Alpha-beta plaits,16,29,34,53,0.00,0.00,1.89,0.00
304.36,YajQ-like,304,Alpha-beta plaits,0,47,0,58,,,0.00,0.00
304.37,"Sulfite reductase, domains 1 and 3",304,Alpha-beta plaits,10,51,23,72,0.00,0.00,0.00,0.00
304.38,"Aspartate carbamoyltransferase, Regulatory-chain, N-terminal domain",304,Alpha-beta plaits,0,13,0,22,,,9.09,36.36
304.39,"Mechanosensitive channel protein MscS (YggB), C-terminal domain",304,Alpha-beta plaits,5,82,7,113,0.00,0.00,2.65,0.00
304.4,Dimeric alpha+beta barrel,304,Alpha-beta plaits,104,760,180,1441,2.78,0.00,7.08,2.71
304.40,Translational regulator protein regA,304,Alpha-beta plaits,1,0,1,0,0.00,0.00,,
304.41,"Glutamyl tRNA-reductase catalytic, N-terminal domain",304,Alpha-beta plaits,1,212,3,569,0.00,0.00,4.57,0.00
304.42,"Molybdenum cofactor biosynthesis protein C, MoaC",304,Alpha-beta plaits,3,135,6,339,0.00,0.00,0.88,0.00
304.43,Hypothetical protein TT1725,304,Alpha-beta plaits,1,17,1,48,0.00,0.00,12.50,0.00
304.44,Ribosomal protein S10,304,Alpha-beta plaits,16,133,29,225,3.45,0.00,5.33,0.00
304.45,"6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase, HPPK",304,Alpha-beta plaits,7,29,20,67,5.00,0.00,4.48,0.00
304.46,eEF1-gamma domain,304,Alpha-beta plaits,1,11,1,29,0.00,0.00,3.45,0.00
304.47,SEA domain,304,Alpha-beta plaits,3,84,6,192,83.33,0.00,82.29,0.00
304.48,Adenylyl and guanylyl cyclase catalytic domain-like,304,Alpha-beta plaits,226,1550,999,7530,1.40,0.80,2.72,2.63
304.49,"TRADD, N-terminal domain/Dystroglycan, domain 2",304,Alpha-beta plaits,1,24,5,70,0.00,0.00,31.43,0.00
304.5,GlnB-like,304,Alpha-beta plaits,29,241,56,453,5.36,0.00,4.64,0.00
304.50,Killer toxin KP6 subunit,304,Alpha-beta plaits,2,0,14,0,100.00,0.00,,
304.51,CRISPR transcript (pre-crRNA) processing endoribonuclease-related,304,Alpha-beta plaits,47,133,85,292,16.47,0.00,19.52,4.79
304.52,YbeD/HP0495-like,304,Alpha-beta plaits,1,14,1,19,0.00,0.00,0.00,0.00
304.53,DOPA dioxygenase-like,304,Alpha-beta plaits,0,3,0,9,,,0.00,0.00
304.54,CcmK-like,304,Alpha-beta plaits,25,29,41,57,0.00,0.00,3.51,0.00
304.55,Origin of replication-binding domains,304,Alpha-beta plaits,19,182,72,526,8.33,0.00,3.23,4.94
304.56,CRISPR associated protein Cas2-like,304,Alpha-beta plaits,12,74,26,132,11.54,0.00,10.61,9.09
304.57,Rpp14/Pop5-like,304,Alpha-beta plaits,2,118,8,239,0.00,0.00,3.35,0.00
304.58,FepE-like,304,Alpha-beta plaits,1,1,1,12,0.00,0.00,0.00,33.33
304.59,MTH889-like,304,Alpha-beta plaits,1,11,1,27,0.00,0.00,51.85,0.00
304.6,"FAD-linked oxidases, C-terminal domain",304,Alpha-beta plaits,40,472,88,1356,11.36,0.00,17.33,0.22
304.60,Ribosomal protein L10-like,304,Alpha-beta plaits,9,176,11,294,0.00,0.00,1.36,0.00
304.61,Aldoxime dehydratase,304,Alpha-beta plaits,5,10,12,22,0.00,0.00,0.00,0.00
304.7,Protease propeptides/inhibitors,304,Alpha-beta plaits,8,175,12,269,8.33,0.00,17.47,0.00
304.8,ACT-like,304,Alpha-beta plaits,42,1241,60,2587,0.00,0.00,6.07,2.20
304.9,"RNA-binding domain, RBD",304,Alpha-beta plaits,106,4092,195,8691,1.54,0.00,1.20,3.15
3050.1,Ribosomal protein L19 (L19e) C-terminal domain,3050,Ribosomal protein L19 (L19e) C-terminal domain,8,14,10,34,0.00,0.00,0.00,0.00
305.1,RBP11-like subunits of RNA polymerase,305,DCoH-like,16,219,31,474,6.45,0.00,7.59,9.07
3051.1,Superantigen MAM C-terminal domain,3051,Superantigen MAM C-terminal domain,2,0,4,0,75.00,0.00,,
305.2,Pterin-4a-carbinolamine dehydratase (PCD)/dimerization cofactor of HNF1 (DCoH),305,DCoH-like,0,69,0,107,,,1.87,0.00
3052.1,MoeA domain II,3052,MoeA domain II,0,61,0,94,,,0.00,0.00
3053.1,"barrel domain in putative modulator of DNA gyrase, PmbA/TldD",3053,"barrel domain in putative modulator of DNA gyrase, PmbA/TldD",1,149,1,308,0.00,0.00,1.62,2.92
3054.1,Insert all-alpha domain in prim-pol,3054,Insert all-alpha domain in prim-pol,2,18,3,29,0.00,0.00,0.00,0.00
306.1,Glucose permease domain IIB,306,Glucose permease domain IIB-like,2,73,2,89,0.00,0.00,1.12,0.00
306.10,H1 domain of KCTD12,306,Glucose permease domain IIB-like,0,24,0,86,,,0.00,0.00
306.2,arginine repressor C terminal domain-related,306,Glucose permease domain IIB-like,3,50,4,88,0.00,0.00,4.55,0.00
306.3,eIF1-like,306,Glucose permease domain IIB-like,7,142,14,286,0.00,0.00,6.99,10.84
306.4,YggU-like,306,Glucose permease domain IIB-like,1,60,1,91,0.00,0.00,4.40,0.00
306.5,"GTP cyclohydrolase I feedback regulatory protein, GFRP",306,Glucose permease domain IIB-like,1,12,1,32,0.00,0.00,0.00,0.00
3065.1,Fatty acid- and retinoid-binding proteins,3065,Fatty acid- and retinoid-binding proteins,1,18,3,28,0.00,0.00,35.71,0.00
306.6,PH0987 N-terminal domain-like,306,Glucose permease domain IIB-like,2,18,2,29,0.00,0.00,3.45,0.00
3066.1,AFV1-102,3066,AFV1-102,1,0,3,0,100.00,0.00,,
306.7,Trigger factor ribosome-binding domain,306,Glucose permease domain IIB-like,1,49,2,75,0.00,0.00,1.33,0.00
3067.1,N-terminal domain of helicase-loading protein DnaI,3067,N-terminal domain of helicase-loading protein DnaI,2,1,8,3,0.00,0.00,0.00,0.00
306.8,TM1457-like,306,Glucose permease domain IIB-like,4,5,6,10,16.67,0.00,10.00,0.00
3068.1,Flagellar protein FlgA N-terminal domain-like,3068,Flagellar protein FlgA N-terminal domain-like,1,0,2,0,0.00,0.00,,
3068.2,RNase J C-terminal domain,3068,Flagellar protein FlgA N-terminal domain-like,1,5,1,10,0.00,0.00,10.00,0.00
306.9,MecA substrate binding domain,306,Glucose permease domain IIB-like,0,1,0,1,,,0.00,0.00
3069.1,BART,3069,BART,1,22,2,47,0.00,0.00,0.00,0.00
3070.1,N0 domain in phage tail proteins and secretins,3070,N0 domain in phage tail proteins and secretins-like,13,31,20,57,0.00,0.00,8.77,0.00
3070.2,TonB-dependent receptor plug domain,3070,N0 domain in phage tail proteins and secretins-like,2,1,2,1,0.00,0.00,0.00,0.00
307.1,Hedgehog/DD-peptidase,307,Hedgehog/DD-peptidase,11,22,28,71,35.71,0.00,69.01,0.00
3071.1,C-terminal insertion domain in phage tail proteins,3071,C-terminal insertion domain in phage tail proteins,4,6,4,6,25.00,0.00,0.00,0.00
3072.1,Hypothetical protein TA0956,3072,Hypothetical protein TA0956,1,0,2,0,0.00,0.00,,
3074.1,50S ribosomal protein L34,3074,50S ribosomal protein L34,2,7,3,9,0.00,0.00,0.00,0.00
3075.1,ubiquitin-binding domain from PLAA,3075,ubiquitin-binding domain from PLAA,0,17,0,39,,,0.00,0.00
3076.1,Putative triphosphoribosyl-dephospho-coA synthase,3076,Putative triphosphoribosyl-dephospho-coA synthase,0,54,0,174,,,6.90,0.00
3077.1,Heme-binding protein HmuY-related,3077,Heme-binding protein HmuY-related,4,2,7,4,0.00,0.00,100.00,0.00
3078.1,RNA polymerase PB1 C-terminal fragment,3078,RNA polymerase PB1 C-terminal fragment,5,0,12,0,0.00,0.00,,
3079.1,RNA polymerase PB2 N-terminal fragment,3079,RNA polymerase PB2 N-terminal fragment,2,2,2,2,50.00,0.00,0.00,0.00
3080.1,Necrosis and ethylene-inducing peptide 1-like proteins,3080,Necrosis and ethylene-inducing peptide 1-like proteins,3,32,8,89,87.50,0.00,42.70,0.00
308.1,ClpS-related,308,ClpS-like,1,85,2,144,0.00,0.00,2.78,0.00
3081.1,Envelope glycoprotein GP1,3081,Envelope glycoprotein GP1,7,1,43,6,67.44,0.00,100.00,0.00
308.2,Penicillin binding protein ClpS-like domain,308,ClpS-like,2,6,2,7,0.00,0.00,14.29,0.00
3082.1,C-terminal region of nonsense mediated decay factor UPF2,3082,C-terminal region of nonsense mediated decay factor UPF2,1,6,1,16,0.00,0.00,0.00,0.00
3083.1,Micronemal adhesive repeat,3083,Micronemal adhesive repeat,3,0,24,0,66.67,0.00,,
3084.1,C-terminal domain of nonstructural protein nsp4,3084,C-terminal domain of nonstructural protein nsp4,3,0,3,0,0.00,0.00,,
3085.1,Uncharacterized protein yutD,3085,Uncharacterized protein yutD,1,3,2,7,0.00,0.00,0.00,0.00
3086.1,Diacylglycerol kinase (DAGK),3086,Diacylglycerol kinase (DAGK),2,0,3,0,0.00,0.00,,
3087.1,CDGSH iron-sulfur domains,3087,CDGSH iron-sulfur domains,9,32,48,155,2.08,68.75,0.00,73.55
3090.1,Microplusin,3090,Microplusin,1,3,6,13,100.00,0.00,69.23,0.00
309.1,"LuxS, MPP, ThrRS/AlaRS common domain",309,"LuxS, MPP, ThrRS/AlaRS common domain",47,928,114,2731,3.51,0.00,0.99,15.20
3091.1,Myosin VI cargo binding domain,3091,Myosin VI cargo binding domain,1,6,2,12,0.00,0.00,0.00,0.00
3092.1,yeast protein YOR252W,3092,yeast protein YOR252W,1,5,3,6,0.00,0.00,0.00,0.00
3094.1,Uncharacterized protein yihD,3094,Uncharacterized protein yihD,1,1,1,1,0.00,0.00,0.00,0.00
3095.1,E-cadherin,3095,E-cadherin,0,5,0,10,,,10.00,0.00
3097.1,Ribosome-associated factor Y,3097,Ribosome-associated factor Y,0,9,0,10,,,0.00,0.00
3099.1,Uncharacterized protein CV0237,3099,Uncharacterized protein CV0237,1,1,1,2,0.00,0.00,0.00,100.00
3100.1,Synaptobrevin,3100,Synaptobrevin,2,28,2,65,0.00,0.00,6.15,0.00
310.1,"Arginyl-tRNA synthetase (ArgRS), N-terminal 'additional' domain",310,RRF/tRNA synthetase additional domain-like,2,161,2,263,0.00,0.00,1.52,0.00
310.2,"Ribosome recycling factor, RRF",310,RRF/tRNA synthetase additional domain-like,4,184,5,468,0.00,0.00,6.62,1.50
3102.1,hypothetical protein BT_3535,3102,hypothetical protein BT_3535,1,0,4,0,0.00,0.00,,
310.3,General secretion pathway protein M (EpsM) periplasmic domain-related,310,RRF/tRNA synthetase additional domain-like,0,51,0,98,,,19.39,0.00
3103.1,Uncharacterized protein yqbN,3103,Uncharacterized protein yqbN,0,5,0,6,,,0.00,0.00
310.4,PAL domain of ALFIN-like (AL) protein,310,RRF/tRNA synthetase additional domain-like,0,7,0,14,,,0.00,0.00
3104.1,Putative ubiquinone biosynthesis protein,3104,Putative ubiquinone biosynthesis protein,1,34,2,83,0.00,0.00,0.00,0.00
3105.1,thylakoid acid phosphatase domain-related,3105,thylakoid acid phosphatase domain-related,0,52,0,238,,,81.09,0.00
3107.1,Amino-terminal Zn-finger of Ube3a ligase (AZUL),3107,Amino-terminal Zn-finger of Ube3a ligase (AZUL),1,5,5,23,0.00,80.00,21.74,21.74
3108.1,Uncharacterized protein Atu1219,3108,Uncharacterized protein Atu1219,1,1,2,1,0.00,0.00,0.00,0.00
3109.1,CXXC domain,3109,CXXC domain-like,11,11,89,83,1.12,46.07,9.64,26.51
3109.2,C-terminal Zn-binding domain in DNA (cytosine-5)-methyltransferase 1,3109,CXXC domain-like,3,0,8,0,0.00,0.00,,
3110.1,STT3/PglB/AglB core domain,3110,STT3/PglB/AglB core domain,2,136,4,290,0.00,0.00,52.41,0.00
311.1,Phoshotransferase/anion transport protein,311,Phoshotransferase/anion transport protein,7,96,14,246,0.00,0.00,0.00,0.00
3111.1,STT3/PglB/AglB beta-barrel domain,3111,STT3/PglB/AglB beta-barrel domain,2,5,4,10,100.00,0.00,80.00,0.00
3112.1,Uncharacterized protein Dsy0195,3112,Uncharacterized protein Dsy0195,0,2,0,2,,,0.00,0.00
3113.1,Evasin-1,3113,Evasin-1,4,6,34,51,100.00,0.00,100.00,0.00
3114.1,Mucin-binding protein domain,3114,Mucin-binding protein domain,0,8,0,10,,,70.00,0.00
3115.1,RplX-like,3115,GP2-like,17,58,27,173,0.00,0.00,46.82,0.58
3115.2,GP2,3115,GP2-like,1,4,1,4,0.00,0.00,0.00,0.00
3115.3,P56,3115,GP2-like,1,3,1,5,0.00,0.00,40.00,0.00
3115.4,Uncharacterized conserved protein Il1583,3115,GP2-like,1,3,2,3,0.00,0.00,0.00,0.00
3115.5,phenylacetate-CoA oxygenase subunit PaaB,3115,GP2-like,2,3,2,4,0.00,0.00,0.00,0.00
3115.6,Bacterial RNA polymerase subunit epsilon,3115,GP2-like,0,3,0,3,,,0.00,0.00
3116.1,Probable 30S ribosomal protein PSRP-3,3116,Probable 30S ribosomal protein PSRP-3,0,4,0,5,,,0.00,0.00
3117.1,C-terminal domain of OAT (ornithine acetyltransferase),3117,C-terminal domain of OAT (ornithine acetyltransferase),2,108,6,233,0.00,0.00,0.00,0.00
3118.1,C-terminal functional domain of REDD1,3118,C-terminal functional domain of REDD1,1,6,5,30,20.00,0.00,0.00,0.00
312.1,HIT-related,312,HIT-like,42,424,99,1355,6.06,35.35,3.25,28.41
3121.1,Polypeptide transport-associated (POTRA) domain,3121,Polypeptide transport-associated (POTRA) domain,3,61,5,100,40.00,0.00,19.00,2.00
3122.1,MESD,3122,MESD,3,7,3,11,0.00,0.00,45.45,0.00
3123.1,Nuclease AFV1-157,3123,Nuclease AFV1-157,1,0,1,0,0.00,0.00,,
3124.1,Nascent polypeptide-associated complex (NAC) dimerization domain,3124,Nascent polypeptide-associated complex (NAC) dimerization domain,0,14,0,15,,,6.67,0.00
3125.1,Asl3597,3125,Asl3597,1,3,1,3,0.00,0.00,0.00,0.00
3127.1,Putative transcription regulator R01717-related,3127,Putative transcription regulator R01717-related,1,24,2,57,100.00,0.00,36.84,0.00
3128.1,Nogo-66,3128,Nogo-66,0,8,0,15,,,0.00,0.00
3129.1,PBZ domain,3129,PBZ domain,2,16,4,42,0.00,100.00,0.00,73.81
313.1,"Uridine diphospho-N-Acetylenolpyruvylglucosamine reductase, MurB, C-terminal domain",313,"Uridine diphospho-N-Acetylenolpyruvylglucosamine reductase, MurB, C-terminal domain",7,119,11,208,0.00,0.00,0.48,0.00
3131.1,FYR domain,3131,FYR domain,0,29,0,106,,,0.00,0.00
3132.1,Core protein VP6,3132,Core protein VP6,3,0,17,0,0.00,0.00,,
3133.1,Nuclease domain of PRRSV nonstructural protein Nsp1,3133,Nuclease domain of PRRSV nonstructural protein Nsp1,1,0,1,0,100.00,0.00,,
3134.1,N-terminal domain of DC-UbP,3134,N-terminal domain of DC-UbP,1,8,2,14,0.00,0.00,0.00,0.00
3136.1,Gle2-binding sequence (GLEBS) of Nup98,3136,Gle2-binding sequence (GLEBS) of Nup98,1,8,1,12,0.00,0.00,0.00,0.00
3137.1,HIV-1 Tat,3137,HIV-1 Tat,2,0,14,0,7.14,14.29,,
3138.1,Clathrin light chain B,3138,Clathrin light chain B,1,1,2,2,0.00,0.00,0.00,0.00
3139.1,pathogenicity island 3 ORF9 protein,3139,pathogenicity island 3 ORF9 protein,1,0,3,0,0.00,0.00,,
3140.1,Helical domain in ZWILCH,3140,Helical domain in ZWILCH,1,0,4,0,0.00,0.00,,
314.1,Class II aaRS and biotin synthetases,314,Class II aaRS and biotin synthetases,86,2538,322,10132,0.00,6.52,0.65,12.25
3141.1,SCA7 zinc finger domain,3141,SCA7 zinc finger domain,2,6,6,16,0.00,100.00,0.00,87.50
3142.1,a domain of protein A6KY75,3142,a domain of protein A6KY75,1,6,1,16,0.00,0.00,0.00,0.00
3143.1,Rift Valley fever virus nucleocapsid protein-related,3143,Rift Valley fever virus nucleocapsid protein-related,16,1,25,3,12.00,0.00,0.00,0.00
3144.1,PBS linker domain of phycobilisome linker polypeptide,3144,PBS linker domain of phycobilisome linker polypeptide,22,17,48,37,8.33,0.00,5.41,0.00
3145.1,C-terminal domain of envelope glycoprotein H,3145,C-terminal domain of envelope glycoprotein H,7,0,25,0,72.00,0.00,,
